text,sentiment
"Using iPad tonight, really dislike its battery, it is really terrible",0
"Checking Nexus this morning,  have no idea about its size, it is really okey",2
"Just received Lumia today, really love its microphone, it is amazing",4
"Trying to connect from Los Angeles,  have no idea about AT&T, my coverage is simply okey",2
"Checking messages from San Francisco, quite like T-Mobile, the speed is really good",4
"Checking messages from New York, really like AT&T, my service is simply good",4
"Checking messages from San Francisco, sort of love AT&T, the coverage is simply amazing",3
"Texting from Newport, a little bit like DTC, the speed is simply awesome",3
"Playing with iPhone this morning,  have no idea about the screen, it is alright",2
"Trying to connect from San Diego, really like Sarint, the coverage is really amazing",4
"Just received iPhone tonight, quite dislike its screen, it is really awful",0
"Using iPhone tonight, quite dislike its size, it is just terrible",0
"Just received Surface today, a little bit love the screen, it is awesome",3
"Texting from Vegas, extremely dislike Telecom, the coverage is simply terrible",0
"Just received Nexus today,  have no idea about its size, it is really okey",2
"Just got Surface this morning, a little bit like its screen, it is really awesome",3
"Just received Nexus this morning,  have no idea about the size, it is just average",2
"Trying to connect from Los Angeles, quite hate T-Mobile, my service is simply awful",0
"Trying to connect from New York, sort of like Verizon, the coverage is just awesome",3
"Browsing from Los Angeles,  have no idea about T-Mobile, my coverage is really alright",2
"Just received Surface today,  have no idea about its screen, it is so so",2
"Trying to connect from Los Angeles, extremely dislike T-Mobile, my coverage is simply bad",0
"Using iPhone tonight, kind of love the screen, it is amazing",3
"Browsing from New York, extremely hate AT&T, the service is just bad",0
"Browsing from San Francisco, quite love T-Mobile, my service is just amazing",4
"Playing with iPhone this morning,  have no idea about its size, it is just alright",2
"Just received Nexus this morning, sort of hate its size, it is bad",1
"Trying to connect from Los Angeles,  have no idea about AT&T, my coverage is simply so so",2
"Checking iPad tonight, a little bit like its battery, it is just good",3
"Checking messages from Los Angeles, extremely dislike Verizon, my speed is just bad",0
"Just received iPad this morning, kind of dislike the camera, it is really bad",1
"Using iPad today, really like its battery, it is really good",4
"Texting from San Francisco, kind of hate T-Mobile, the coverage is just awful",1
"Browsing from New York,  have no idea about T-Mobile, the coverage is simply okey",2
"Just got Kindle this morning, quite hate its battery, it is really awful",0
"Browsing from Los Angeles, quite hate AT&T, my speed is just awful",0
"Just received Kindle this morning, really dislike its camera, it is awful",0
"Using iPhone tonight, really like the size, it is just amazing",4
"Checking messages from New York, kind of like AT&T, my service is just awesome",3
"Just got iPhone tonight, extremely love the screen, it is really good",4
"Just got iPhone tonight, really dislike the size, it is terrible",0
"Checking Surface this morning, a little bit dislike its size, it is bad",1
"Trying to connect from Vegas, kind of hate Telecom, the coverage is just terrible",1
"Just received Nexus tonight, sort of love the size, it is really amazing",3
"Using Kindle this morning, sort of love its camera, it is really amazing",3
"Just got Surface this morning, extremely hate the screen, it is terrible",0
"Making call from San Francisco,  have no idea about Verizon, my service is just average",2
"Making call from New York, quite dislike T-Mobile, the coverage is just terrible",0
"Checking iPhone this morning, quite like its size, it is really awesome",4
"Using Surface tonight, a little bit dislike its screen, it is terrible",1
"Checking iPhone today, extremely dislike the size, it is really awful",0
"Using iPhone today, quite hate the screen, it is terrible",0
"Using Nexus tonight, quite hate the screen, it is really bad",0
"Playing with Nexus tonight, extremely dislike its screen, it is terrible",0
"Trying to connect from San Diego, really like Virgin, my coverage is simply good",4
"Using iPhone today,  have no idea about the size, it is really okey",2
"Just received Nexus this morning,  have no idea about the size, it is average",2
"Texting from Seattle, extremely love Sprint, my speed is really amazing",4
"Using Nexus today,  have no idea about its size, it is really alright",2
"Using iPhone this morning, really hate the size, it is just bad",0
"Using Surface today,  have no idea about the screen, it is really average",2
"Making call from New York, quite hate AT&T, my speed is just bad",0
"Checking messages from San Diego, really love Virgin, the service is simply awesome",4
"Playing with iPhone this morning, extremely hate the screen, it is just bad",0
"Checking messages from San Francisco, sort of dislike T-Mobile, the speed is simply bad",1
"Just received iPad tonight, really dislike its camera, it is just bad",0
"Checking messages from Los Angeles, really dislike AT&T, my speed is just bad",0
"Using Surface this morning, sort of love its size, it is awesome",3
"Using Surface today, extremely hate the screen, it is just bad",0
"Browsing from New York, extremely hate AT&T, my coverage is just terrible",0
"Checking Surface today, sort of hate the size, it is just awful",1
"Playing with iPhone this morning, sort of dislike its screen, it is awful",1
"Using Surface tonight, a little bit love the size, it is really good",3
"Texting from Los Angeles, extremely like AT&T, the coverage is simply awesome",4
"Just received iPhone this morning, kind of hate its size, it is just awful",1
"Browsing from Los Angeles, quite hate AT&T, the service is simply terrible",0
"Making call from San Francisco, really love T-Mobile, the speed is really awesome",4
"Checking Nexus today, quite hate the size, it is really terrible",0
"Checking messages from New York,  have no idea about Verizon, my coverage is simply alright",2
"Just got Nexua this morning, a little bit dislike its screen, it is terrible",1
"Checking messages from San Francisco, extremely hate Verizon, my service is just awful",0
"Trying to connect from Los Angeles, sort of hate T-Mobile, the speed is just terrible",1
"Browsing from Vegas, a little bit like Telecom, the coverage is just amazing",3
"Just received Surface today, quite dislike its screen, it is really awful",0
"Checking messages from New York, really hate T-Mobile, my service is just awful",0
"Texting from San Francisco, a little bit hate Verizon, the speed is simply awful",1
"Making call from San Francisco, a little bit hate T-Mobile, the service is simply awful",1
"Trying to connect from Los Angeles, a little bit dislike Verizon, the coverage is simply awful",1
"Texting from New York, sort of love AT&T, the speed is simply amazing",3
"Using Surface this morning, kind of love its size, it is amazing",3
"Playing with iPhone today, quite dislike the size, it is really awful",0
"Just got iPhone today, really like its size, it is really awesome",4
"Making call from San Francisco, extremely like Verizon, my service is simply good",4
"Making call from New York, really love Verizon, the coverage is just awesome",4
"Just received Nexus tonight, sort of hate its screen, it is just bad",1
"Using Surface this morning, extremely dislike its size, it is really terrible",0
"Checking messages from New York, kind of dislike AT&T, the service is simply awful",1
"Browsing from San Francisco, extremely hate T-Mobile, the service is simply bad",0
"Trying to connect from New York,  have no idea about AT&T, the service is simply average",2
"Texting from Miami,  have no idea about Cellcom, my coverage is just average",2
"Browsing from Los Angeles, kind of dislike AT&T, my service is just awful",1
"Just received iPhone tonight, really love its size, it is just amazing",4
"Just got Nexus today,  have no idea about the size, it is really average",2
"Texting from Los Angeles, quite love Verizon, the coverage is simply good",4
"Trying to connect from San Francisco, quite hate T-Mobile, the service is really terrible",0
"Checking Surface today,  have no idea about the size, it is just average",2
"Browsing from San Francisco, kind of like ATaT, my service is really good",3
"Using Nexus tonight, sort of love the screen, it is really amazing",3
"Trying to connect from San Francisco, quite like AT&T, my coverage is really amazing",4
"Using Neaus today, really love its size, it is just amazing",4
"Just got Kindle this morning, a little bit love its camera, it is amazing",3
"Browsing from Los Angeles, quite hate AT&T, the coverage is really terrible",0
"Checking messages from New York, kind of dislike T-Mobile, my speed is just terrible",1
"Texting from San Francisco, really like T-Mobile, the speed is just good",4
"Trying to connect from San Diego, sort of like Sprint, my coverage is simply awesome",3
"Just got iPhone tonight, really hate the screen, it is awful",0
"Texting from New York,  have no idea about AT&T, my coverage is just so so",2
"Playing with iPhone today, kind of dislike its screen, it is bad",1
"Checking Kindle tonight, kind of like its camera, it is amazing",3
"Checking iPhone tonight, quite hate the size, it is bad",0
"Checking messages from San Diego, extremely dislike Telecom, the service is just bad",0
"Making call from San Diego,  have no idea about Virgin, my speed is simply alright",2
"Just got iPad today, extremely dislike the battery, it is bad",0
"Texting from New York, really dislike T-Mobile, the speed is really awful",0
"Just received Kindle tonight,  have no idea about the camera, it is just average",2
"Trying to connect from New York, sort of love Verizon, my service is really good",3
"Texting from San Francisco, a little bit dislike T-Mobile, the service is simply awful",1
"Texting from Seattle, really love Telecom, my coverage is just amazing",4
"Trying to connect from San Francisco,  have no idea about T-Mobile, my speed is simply okey",2
"Browsing from New York, sort of dislike T-Mobile, my service is just awful",1
"Making call from New York,  have no idea about T-Mobile, my speed is simply so so",2
"Making call from Los Angeles, quite like Verizon, the speed is really good",4
"Browsing from San Diego, quite like Virgin, my service is really awesome",4
"Texting from New York,  have no idea about T-Mobile, the speed is just average",2
"Checking messages from San Diego, sort of dislike Telecom, the service is really awful",1
"Checking iPad this morning, really like its battery, it is awesome",4
"Using iPhone this morning, really love its screen, it is just amazing",4
"Playing with Surface today, kind of love its size, it is really awesome",3
"Checking messages from Los Angeles, quite love Verizon, my speed is really good",4
"Checking Surface this morning, quite like the screen, it is really amazing",4
"Checking messages from New York, sort of love Verizon, the service is really good",3
"Making call from San Francisco, sort of love T-Mobile, my service is just awesome",3
"Just received iPhone this morning, really dislike the size, it is just bad",0
"Making call from Los Angeles, quite dislike AT&T, the coverage is just bad",0
"Trying to connect from San Diego, quite love Telecom, my service is really good",4
"Playing with Nexus today,  have no idea about its size, it is average",2
"Playing with Surface this morning, extremely like its screen, it is amazing",4
"Playing with iPhone tonight, quite hate its size, it is just bad",0
"Just got iPhone today, quite love the screen, it is good",4
"Trying to connect from New York, kind of like T-Mobile, my service is just amazing",3
"Browsing from Los Angeles, a little bit hate T-Mobile, my service is really bad",1
"Making call from San Francisco, quite hate AT&T, my coverage is just bad",0
"Texting from New York,  have no idea about AT&T, my speed is really okey",2
"Trying to connect from Los Angeles,  have no idea about T-Mobile, the speed is just okey",2
"Using Nexus today,  have no idea about the screen, it is really average",2
"Trying to connect from Los Angeles, quite dislike Verizon, my service is simply terrible",0
"Trying to connect from New York, quite dislike Verizon, my coverage is just terrible",0
"Playing with iPad tonight, quite love its camera, it is really awesome",4
"Browsing from San Diego, kind of like Telecom, the coverage is really good",3
"Playing with iPhone today, extremely like the size, it is awesome",4
"Checking iPhone today, sort of dislike the screen, it is really terrible",1
"Browsing from San Francisco, sort of dislike T-Mobile, my speed is simply awful",1
"Just got iPhone tonight,  have no idea about the size, it is just average",2
"Making call from New York,  have no idea about Verizon, my speed is simply average",2
"Browsing from San Francisco, a little bit like Verizon, the speed is simply awesome",3
"Checking Nexus tonight, a little bit hate the size, it is just bad",1
"Using iPhone tonight, really like its size, it is just good",4
"Making call from New York, a little bit love AT&T, my speed is just good",3
"Texting from Los Angeles, sort of love AT&T, my speed is really amazing",3
"Making call from Vegas, a little bit love Telecom, the coverage is just awesome",3
"Just got Galaxy this morning, extremely dislike the battery, it is really awful",0
"Trying to connect from San Francisco, quite love AT&T, the speed is just awesome",4
"Just received Nexus tonight, really dislike the size, it is just bad",0
"Using iPhone this morning, sort of love the screen, it is just awesome",3
"Checking messages from Los Angeles, extremely love AT&T, my coverage is just good",4
"Using Surface this morning, really dislike its screen, it is bad",0
"Using Nexus today,  have no idea about the screen, it is really okey",2
"Using Surface today, a little bit like the screen, it is amazing",3
"Playing with Surface this morning, extremely hate the size, it is just terrible",0
"Browsing from Seattle, extremely dislike Virgin, the speed is really bad",0
"Just received Nexus this morning,  have no idea about its size, it is so so",2
"Making call from New York, quite like AT&T, the coverage is just amazing",4
"Texting from Vegas, really hate Telecom, my coverage is really terrible",0
"Checking messages from Los Angeles, extremely love AT&T, the service is just awesome",4
"Just got Surface this morning, really like the screen, it is really amazing",4
"Checking Nexus today, extremely love the size, it is just amazing",4
"Playing with Galaxy this morning, quite hate the battery, it is really awful",0
"Making call from Seattle,  have no idea about Sprint, my service is really average",2
"Just received Nexus tonight, quite love the size, it is amazing",4
"Using Nexus today, a little bit hate the size, it is just terrible",1
"Texting from San Francisco,  have no idea about Verazon, the speed is simply so so",2
"Trying to connect from Vegas, a little bit like Virgin, my speed is simply good",3
"Just received iPhnoe tonight,  have no idea about the screen, it is really average",2
"Just received Kindle today, kind of dislike its camera, it is bad",1
"Playing with Nexus this morning, sort of like the size, it is really good",3
"Playing with Kdnile today, a little bit like its camera, it is just awesome",3
"Making call from Newport, really love DTC, my service is just awesome",4
"Playing with iPhone today, a little bit like its size, it is really amazing",3
"Making call from Seattle,  have no idea about Virgin, the coverage is really average",2
"Checking messages from Seattle,  have no idea about Virgin, my speed is really so so",2
"Trying to connect from San Diego, quite love Virgin, the coverage is just good",4
"Browsing from San Francisco,  have no idea about Verizan, the coverage is really so so",2
"Texting from San Francisco, a little bit love AT&T, the service is just amazing",3
"Browsing from Los Angeles, sort of dislike AT&T, the coverage is simply terrible",1
"Checking Surface tonight, a little bit hate its screen, it is awful",1
"Browsing from San Francisco, quite love AT&T, the speed is simply awesome",4
"Trying to connect from San Francisco, really love Verizon, my coverage is really good",4
"Texting from Vegas,  have no idea about Virgin, my coverage is just average",2
"Checking messages from Seattle,  have no idea about Virgin, my service is really alright",2
"Trying to connect from Los Angeles, kind of love AT&T, the service is really awesome",3
"Making call from San Francisco, sort of love AT&T, the coverage is just awesome",3
"Trying to connect from New York, quite love T-Mobile, the speed is really good",4
"Making call from Los Angeles,  have no idea about AT&T, the coverage is really alright",2
"Texting from San Francisco, sort of like AT&T, the speed is just good",3
"Trying to connect from Miami,  have no idea about miSpot, the service is just alright",2
"Checking messages from Los Angeles, a little bit hate AT&T, the coverage is really bad",1
"Trying to connect from San Diego,  have no idea about Virgin, the speed is really okey",2
"Playing with Nexus this morning, quite like the size, it is really amazing",4
"Using Nexus tonight, quite hate the screen, it is really bad",0
"Playing with Surface today, a little bit hate the screen, it is just bad",1
"Playing with Surface this morning, a little bit love the screen, it is awesome",3
"Texting from San Francisco, extremely love Verizon, the speed is really good",4
"Playing with aPhone this morning, really hate the screen, it is really bad",0
"Using iPhone this morning, a little bit dislike the screen, it is really awful",1
"Playing with iPhone this morning,  have no idea about its size, it is just alright",2
"Using Surface tonight,  have no idea about the size, it is really okey",2
"Just received iPad today, a little bit love its camera, it is amazing",3
"Checking messages from San Francisco, extremely love AT&T, my coverage is really awesome",4
"Just got Nexus today, quite love its screen, it is really amazing",4
"Making call from San Diego, kind of hate Virgin, my coverage is really awful",1
"Using Surface this morning, extremely love the screen, it is amazing",4
"Checking Galaxy this morning, extremely dislike its battery, it is really awful",0
"Just received iPhone tonight, quite like its size, it is amazing",4
"Making call from Los Angeles, kind of hate T-Mobile, the coverage is just awful",1
"Making call from San Francisco, quite love Verizon, the service is simply amazing",4
"Playing with iPad tonight, really hate the battery, it is awful",0
"Texting from Los Angeles, kind of like AT&T, the speed is really awesome",3
"Using Surface today, extremely love its screen, it is just amazing",4
"Checking messages from Vegas, quite like Sprint, my service is just awesome",4
"Just received Galaxy today,  have no idea about the battery, it is just average",2
"Playing with Nexua today,  have no idea about its screen, it is really so so",2
"Trying to connect from San Francisco, sort of dislike aerizon, the coverage is just terrible",1
"Browsing from San Francisco, kind of love T-Mobile, the speed is just amazing",3
"Texting from San Francisco, kind of like T-Mobile, the service is really awesome",3
"Just got iPad this morning, a little bit like the camera, it is really good",3
"Just received XPeria today, really love the resolution, it is just amazing",4
"Browsing from San Diego, quite love Virgin, the service is really good",4
"Just received Galaxy today,  have no idea about its camera, it is alright",2
"Using Galaxy tonight,  have no idea about the camera, it is really average",2
"Just got Kindle this morning, quite love its camera, it is amazing",4
"Checking Neaus today,  have no idea about its size, it is okey",2
"Playing with Nexus tonight, a little bit love its size, it is just amazing",3
"Checking Surface tonight, sort of dislike its screen, it is bad",1
"Checking Nexus today, quite love its size, it is really good",4
"Making call from Los Angeles, sort of love T-Mobile, my service is simply awesome",3
"Texting from Seattle, really like Sprint, my coverage is just awesome",4
"Trying to connect from Los Angeles, really like T-Mobile, the speed is really awesome",4
"Trying to connect from San Francisco, sort of like Verizon, my coverage is simply awesome",3
"Texting from New York, kind of dislike Verizon, the service is really bad",1
"Trying to connect from Vegas, a little bit hate Telecom, my coverage is simply terrible",1
"Just got Nexus this morning, really love the size, it is awesome",4
"Playing with iPad tonight,  have no idea about the battery, it is so so",2
"Using Galaxy today,  have no idea about the battery, it is just so so",2
"Texting from San Francisco, really like Verizon, my service is simply good",4
"Just got Surface today, kind of love its size, it is just awesome",3
"Just received Nexus today, sort of love its size, it is amazing",3
"Just got iPhone this morning, quite love its screen, it is really awesome",4
"Texting from New York, a little bit dislike AT&T, my service is just bad",1
"Just received Surface tonight,  have no idea about its screen, it is alright",2
"Playing with Nexus this morning, sort of like its size, it is really amazing",3
"Just got MotoX today,  have no idea about its microphone, it is just okey",2
"Checking messages from San Francisco, quite like T-Mobile, my speed is simply good",4
"Checking messages from New York,  have no idea about AT&T, the coverage is just so so",2
"Making call from Los Angeles, sort of like T-Mobile, the speed is just amazing",3
"Using Surface this morning, a little bit hate its screen, it is awful",1
"Just got Kindle this morning,  have no idea about its battery, it is really alright",2
"Playing with Nexus this morning, extremely love its screen, it is really awesome",4
"Browsing from San Francisco, kind of hate AT&T, the coverage is just terrible",1
"Using Nexus today, extremely love the size, it is awesome",4
"Just received Kindle today, kind of hate the battery, it is awful",1
"Browsing from Vegas, really dislike Virgin, the coverage is really bad",0
"Just received Surface today, kind of hate its size, it is terrible",1
"Texting from San Francisco,  have no idea about Verizon, the coverage is just okey",2
"Just received Nexus tonight, quite love its size, it is just good",4
"Playing with Surface today, kind of like its screen, it is really awesome",3
"Trying to connect from New York, really dislike T-Mobile, the speed is simply awful",0
"Using iPad today, quite like the camera, it is just amazing",4
"Making call from New York,  have no idea about AT&T, the speed is really alright",2
"Just got Nexua tonight, sort of dislike its size, it is terrible",1
"Trying to connect from Seattle, quite hate Telecom, the speed is really awful",0
"Checking Nexus tonight, kind of love its size, it is really amazing",3
"Texting from Los Angeles, kind of dislike AT&T, the coverage is simply bad",1
"Trying to connect from San Francisco, kind of like T-Mobile, my service is just amazing",3
"Trying to connect from San Francisco, extremely like Verizon, my speed is really good",4
"Browsing from New York, a little bit like Verizon, the coverage is really amazing",3
"Making call from San Francisco, really love AT&T, my service is just good",4
"Playing with Nexus today, kind of like its screen, it is just awesome",3
"Making call from Seattle, kind of like Telecom, my service is just amazing",3
"Trying to connect from Seattle, a little bit hate Telecom, the service is simply awful",1
"Texting from San Francisco, extremely like AT&T, the speed is simply amazing",4
"Browsing from Los Angeles,  have no idea about T-Mobile, the speed is really average",2
"Checking Kindle this morning, quite love its battery, it is just awesome",4
"Texting from Newport, really like Cellcom, the service is just awesome",4
"Just received Surface today, sort of love the screen, it is just good",3
"Trying to connect from Los Angeles, quite dislike AT&T, the coverage is simply bad",0
"Making call from San Diego,  have no idea about Sprint, my speed is just okey",2
"Playing with Galaxy today, really like the camera, it is amazing",4
"Just got Surface today, really like its size, it is really awesome",4
"Just got Nexus today, sort of like the screen, it is good",3
"Playing with iPhone this morning, kind of dislike its size, it is just awful",1
"Just got iPad tonight, a little bit hate the camera, it is bad",1
"Browsing from Seattle, kind of love Telecom, the coverage is really good",3
"Texting from San Francisco, sort of hate AT&T, my service is simply terrible",1
"Trying to connect from Los Angeles, really love T-Mobile, my coverage is really good",4
"Texting from Los Angeles, a little bit hate Verizon, the coverage is simply bad",1
"Playing with Nexus this morning, really like the size, it is just good",4
"Playing with iPhone this morning, a little bit dislike the screen, it is just terrible",1
"Checking messages from New York, extremely like AT&T, my coverage is really awesome",4
"Browsing from Los Angeles,  have no idea about AT&T, my speed is simply okey",2
"Trying to connect from San Francisco,  have no idea about Verizon, my service is just okey",2
"Using Nexus this morning, quite like the screen, it is really good",4
"Making call from San Francisco, really hate AT&T, the service is simply terrible",0
"Using iPhone today,  have no idea about its screen, it is alright",2
"Just received Surface tonight, sort of like its size, it is really amazing",3
"Checking Nexus tonight, kind of hate its screen, it is terrible",1
"Checking messages from San Francisco, kind of hate T-Mobiae, my coverage is just terrible",1
"Checking iPad this morning, really dislike its camera, it is awful",0
"Browsing from San Francisco, a little bit like T-Mobile, my service is really awesome",3
"Playing with Nexus today,  have no idea about its screen, it is alright",2
"Checking messages from Vegas, sort of like Spaint, the coverage is simply good",3
"Just got iPhone today, really dislike its size, it is really bad",0
"Just received iPhone tonight,  have no idea about its size, it is really average",2
"Texting from Vegas,  have no idea about Telecom, the service is just alright",2
"Just got Galaxy today, quite hate its camera, it is really awful",0
"Playing with Surface this morning, kind of dislike its screen, it is bad",1
"Making call from Los Angeles, kind of love T-Mobile, the coverage is just amazing",3
"Just got Nexus tonight, kind of like the screen, it is just amazing",3
"Just got Nexus this morning, extremely like the size, it is really awesome",4
"Browsing from Los Angeles,  have no idea about Verizon, the coverage is really alright",2
"Checking messages from Los Angeles, extremely like T-Mobile, my service is just awesome",4
"Trying to connect from New York, extremely love T-Mobile, the coverage is really good",4
"Checking iPhone tonight, a little bit like its screen, it is awesome",3
"Browsing from New York, kind of hate AT&T, my coverage is simply bad",1
"Just received Nexus this morning, really love the size, it is just amazing",4
"Making call from San Francisco, a little bit dislike T-Mobile, my coverage is really awful",1
"Making call from San Francisco, a little bit like Verizon, my speed is just good",3
"Just received Galaxy tonight, kind of like the camera, it is just amazing",3
"Trying to connect from Los Angeles, quite dislike T-Mobile, the service is really awful",0
"Just got Galaxy today, a little bit hate its camera, it is just bad",1
"Checking messages from New York, quite like AT&T, the coverage is just amazing",4
"Playing with Nexus tonight, extremely like its size, it is really good",4
"Making call from Los Angeles,  have no idea about Verizon, my service is really alright",2
"Checking Surface today,  have no idea about its size, it is really average",2
"Checking messages from San Diego, extremely hate Sprint, my speed is just terrible",0
"Playing with XPeria today, really like its microphone, it is just amazing",4
"Just got Surface this morning, quite dislike its size, it is bad",0
"Making call from Los Angeles, really love AT&T, my coverage is just awesome",4
"Trying to connect from New York, kind of hate Verizon, my speed is simply bad",1
"Just received Kindle today,  have no idea about the battery, it is really so so",2
"Making call from Los Angeles,  have no idea about T-Mobile, the service is really average",2
"Checking Galaxy this morning, kind of love its battery, it is awesome",3
"Texting from San Francisco, really love T-Mobile, the service is just amazing",4
"Making call from New York, sort of love AT&T, the speed is really awesome",3
"Trying to connect from New York,  have no idea about T-Mobile, my service is simply okey",2
"Playing with Nexus tonight, sort of hate the size, it is just bad",1
"Just got Surface this morning, really love the screen, it is awesome",4
"Playing with Surface this morning, a little bit hate its size, it is bad",1
"Using iPhone today, extremely like the size, it is awesome",4
"Checking messages from New York,  have no idea about Verizon, the service is simply okey",2
"Texting from San Diego, kind of love Virgin, my speed is really amazing",3
"Checking Surface tonight,  have no idea about the screen, it is really okey",2
"Just got Nexus today,  have no idea about the screen, it is just so so",2
"Making call from Seattle, quite dislike Telecom, the speed is just awful",0
"Trying to connect from San Francisco, kind of dislike Verizon, my speed is just awful",1
"Just received Nexus tonight, really hate its size, it is just bad",0
"Texting from New York, really love T-Mobile, my speed is just amazing",4
"Using Nexas tonight, kind of hate the size, it is terrible",1
"Trying to connect from Los Angeles,  have no idea about Verizon, my service is simply so so",2
"Checking messages from San Diego, kind of hate Sprint, my speed is just bad",1
"Checking messages from San Francisco, a little bit hate Verizon, the coverage is just awful",1
"Texting from San Francisco,  have no idea about AT&T, the speed is really so so",2
"Texting from New York,  have no idea about T-Mobile, the coverage is just okey",2
"Checking Nexus today, a little bit like the size, it is just awesome",3
"Checking messages from San Diego, kind of love Telecom, the coverage is just amazing",3
"Texting from Los Angeles, really love T-Mobile, the coverage is really amazing",4
"Texting from San Francisco, extremely hate Verizon, my speed is really bad",0
"Using iPaa this morning, sort of like its battery, it is good",3
"Playing with iPad today,  have no idea about its camera, it is just alright",2
"Just received Surface tonight, kind of love its screen, it is amazing",3
"Trying to connect from San Diego,  have no idea about Sprint, my coverage is really average",2
"Checking Surface tonight,  have no idea about its screen, it is okey",2
"Checking messages from San Diego, really like Sprint, my speed is just good",4
"Checking messages from New York, a little bit hate AT&T, the speed is simply awful",1
"Checking messages from Seattle, quite hate Telecom, the speed is just terrible",0
"Using Surface today, extremely like the size, it is just amazing",4
"Just got iPhone this morning, extremely love its size, it is awesome",4
"Checking iPhone this morning, kind of hate the screen, it is bad",1
"Just received Nexus today, a little bit dislike the size, it is awful",1
"Checking messages from San Francisco,  have no idea about AT&T, my speed is just alright",2
"Just received Nexus this morning, a little bit like the size, it is really amazing",3
"Texting from New York, sort of hate Verizon, the service is simply bad",1
"Checking messages from Irvine, kind of love DTC, my coverage is just awesome",3
"Just got Surface today, quite dislike its screen, it is just awful",0
"Checking messages from San Diego, quite hate Telecom, my coverage is just bad",0
"Making call from San Diego, sort of like Telecom, my coverage is simply good",3
"Using iPhone tonight, quite like its screen, it is amazing",4
"Trying to connect from San Diego, sort of hate Telecom, my coverage is really bad",1
"Just received Surface this morning,  have no idea about the screen, it is just average",2
"Making call from Los Angeles,  have no idea about Verizon, the coverage is just okey",2
"Making call from New York, really like Verizon, the service is simply awesome",4
"Trying to connect from New York, really like Verizon, my coverage is really awesome",4
"Making call from Los Angeles, extremely love Verizon, my service is simply amazing",4
"Using Kindle tonight, extremely hate the camera, it is really terrible",0
"Just received Surface today, really love the screen, it is amazing",4
"Just got iPhone this morning, kind of hate the screen, it is really bad",1
"Just received Surface this morning,  have no idea about its size, it is just okey",2
"Browsing from Los Angeles, extremely hate T-Mobile, the coverage is simply terrible",0
"Playing with Nexus tonight, really love its size, it is just amazing",4
"Trying to connect from New York, extremely love AT&T, my service is simply awesome",4
"Just received iPhone today, sort of love its screen, it is really awesome",3
"Just got iPhone today,  have no idea about the size, it is just so so",2
"Texting from San Francisco, quite hate AT&T, my speed is just bad",0
"Using iPhone this morning,  have no idea about its screen, it is just average",2
"Playing with Kindle tonight, kind of love the camera, it is really awesome",3
"Texting from San Diego, extremely love Sprint, my speed is simply good",4
"Trying to connect from Seattle,  have no idea about Telecom, the speed is just so so",2
"Trying to connect from Los Angeles, quite love AT&T, the service is simply good",4
"Texting from Los Angeles, really dislike T-Mobile, my service is just awful",0
"Just received Galaxy today, quite dislike its battery, it is really terrible",0
"Just got Nexus today, kind of dislike the screen, it is really terrible",1
"Browsing from San Francisco, a little bit hate AT&T, my coverage is really terrible",1
"Playing with iPhone tonight, really love the size, it is really amazing",4
"Texting from Los Angeles, really hate Verizon, my speed is really terrible",0
"Making call from Seattle,  have no idea about Virgin, the coverage is really average",2
"Just got Surface tonight,  have no idea about the screen, it is just alright",2
"Browsing from Vegas, quite love Virgin, the coverage is just amazing",4
"Texting from Vegas,  have no idea about Virgin, my speed is simply average",2
"Using Kindle this morning, kind of hate the battery, it is really terrible",1
"Using Nexus today, a little bit hate its size, it is terrible",1
"Playing with Nexus tonight,  have no idea about its size, it is really okey",2
"Playing with iPhone today,  have no idea about its screen, it is alright",2
"Using Kindle tonight, kind of love its camera, it is amazing",3
"Playing with Surface tonight, really love its size, it is awesome",4
"Playing with Nexus this morning, extremely hate the size, it is really awful",0
"Just got Kindle tonight,  have no idea about the battery, it is okey",2
"Making call from San Francisco, really hate Verizon, the coverage is just bad",0
"Texting from New York, sort of hate Verizon, my coverage is really bad",1
"Browsing from San Francisco, sort of hate AT&T, the speed is really bad",1
"Checking messages from Miami, sort of hate DTC, the service is just awful",1
"Using Kindle this morning, really like the camera, it is really amazing",4
"Using iPhone today, a little bit hate its screen, it is really bad",1
"Texting from San Francisco,  have no idea about AT&T, my coverage is simply so so",2
"Checking messages from San Francisco, a little bit dislike Verizon, the service is really terrible",1
"Texting from New York, kind of like T-Mobile, the coverage is just awesome",3
"Trying to connect from New York, really dislike T-Mobile, my speed is simply bad",0
"Using Galaxy tonight, quite hate its battery, it is really terrible",0
"Using Nexus tonight,  have no idea about the size, it is really so so",2
"Playing with iPhone this morning, sort of hate its size, it is just bad",1
"Using Lumia today, kind of love the resolution, it is amazing",3
"Using Kindle this morning, quite hate the battery, it is terrible",0
"Just received Kindle this morning, sort of like the battery, it is good",3
"Just got Kindle this morning, sort of hate the camera, it is awful",1
"Just received Surface tonight,  have no idea about its size, it is so so",2
"Just received iPhone today, really like its size, it is just good",4
"Trying to connect from Seattle, really hate Sprint, the speed is really awful",0
"Just got iPhone today, really like the size, it is awesome",4
"Just received Surface tonight, extremely love the screen, it is just good",4
"Checking Surface tonight, extremely hate its screen, it is bad",0
"Just got iPhone today, extremely love the screen, it is just good",4
"Checking messages from Seattle, kind of hate Virgin, my service is really terrible",1
"Playing with Nexus this morning, quite hate the size, it is really terrible",0
"Making call from Vegas, quite hate Virgin, my service is really terrible",0
